ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400B,P411B,P412B_CANT_1,P412B_CANT_2,P412B_UM,P412B_UMCOD,P412B_EQUI_KG,P413B_CANT_1,P413B_CANT_2,P413B_PREUNT_1,P413B_PREUNT_2,P413B_VAL,P413B_PRE_KG,P414B_ENT,P414B_DEC,P414B_PREUNT_1,P414B_PREUNT_2,P414B_VAL,P414B_PRE_KG,P415B_ENT,P415B_DEC,P415B_PREUNT_1,P415B_PREUNT_2,P415B_VAL,P415B_PRE_KG,P416B_ENT,P416B_DEC,P417B,OMICAP400_03
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00028,6,1,2,5,76.7151675485009,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,6,00,60,6, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00036,8,1,2,5,76.7151675485009,1,1,1,2,3,5,00,KILOGRAMO,12,1,2,00,10,00,20,10, , , , , , , , , , , , ,3,00,5, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00036,8,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,10,00,60,10, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00054,10,1,2,5,76.7151675485009,1,1,1,2,3,2,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,2,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00054,10,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,10,00,60,10, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00058,11,1,2,5,76.7151675485009,1,1,1,2,3,5,00,KILOGRAMO,12,1,3,00,10,00,30,10, , , , , , , , , , , , ,2,00,5, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00058,11,1,2,5,76.7151675485009,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,6,00,60,6, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00066,12,1,2,5,76.7151675485009,1,1,1,2,3,4,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,4,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00072,13,1,2,5,76.7151675485009,1,1,1,2,3,5,00,KILOGRAMO,12,1,2,00,10,00,20,10, , , , , , , , , , , , ,3,00,5, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09692,00072,13,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,10,00,60,10, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00011,2,1,2,5,82.616334283001,1,1,1,15,6,9,20,KILOGRAMO,12,1,0,00, , , , ,5,20,9,00,47,9, , , , , , ,4,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00011,2,1,2,5,82.616334283001,1,1,1,2,3,1,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00018,3,1,2,5,82.616334283001,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,9,00,90,9, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00023,4,1,2,5,82.616334283001,1,1,1,2,3,8,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,8,00,8, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00023,4,1,2,5,82.616334283001,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,8,00,80,8, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00032,5,1,2,5,82.616334283001,1,1,1,15,6,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,9,00,45,9, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00043,6,1,2,5,82.616334283001,1,1,1,1,1,360,00,LITRO,14,1,0,00, , , , ,100,00,2,00,200,2,240,00,2,00,480,2,20,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00043,6,1,2,5,82.616334283001,1,1,1,2,3,3,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,3,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00043,6,1,2,5,82.616334283001,1,1,1,15,6,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,9,00,45,9, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00047,7,1,2,5,82.616334283001,1,1,1,15,6,8,60,KILOGRAMO,12,1,0,00, , , , ,8,60,9,00,77,9, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00052,8,1,2,5,82.616334283001,1,1,1,15,6,18,00,KILOGRAMO,12,1,0,00, , , , ,18,00,9,00,162,9, , , , , , ,0,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00052,8,1,2,5,82.616334283001,1,1,1,2,3,4,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,4,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00060,9,1,2,5,82.616334283001,1,1,1,15,6,12,00,KILOGRAMO,12,1,0,00, , , , ,7,00,9,00,63,9, , , , , , ,5,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00074,11,1,2,5,82.616334283001,1,1,1,15,6,13,00,KILOGRAMO,12,1,0,00, , , , ,9,00,9,00,81,9, , , , , , ,4,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00074,11,1,2,5,82.616334283001,1,1,1,2,3,2,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,2,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00078,12,1,2,5,82.616334283001,1,1,1,1,1,60,00,LITRO,14,1,0,00, , , , ,40,00,2,00,80,2,0,00, , , , ,20,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00078,12,1,2,5,82.616334283001,1,1,1,15,6,15,00,KILOGRAMO,12,1,0,00, , , , ,10,00,9,00,90,9, , , , , , ,5,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00091,14,1,2,5,82.616334283001,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,7,00,9,00,63,9, , , , , , ,3,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09693,00091,14,1,2,5,82.616334283001,1,1,1,2,3,2,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,2,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00010,1,1,2,5,76.7151675485009,1,1,1,15,6,12,00,KILOGRAMO,12,1,0,00, , , , ,12,00,7,50,90,7.5, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00010,1,1,2,5,76.7151675485009,1,1,1,2,3,8,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,8,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00019,2,1,2,5,76.7151675485009,1,1,1,15,6,4,80,KILOGRAMO,12,1,0,00, , , , ,4,80,7,50,36,7.5, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00021,3,1,2,5,76.7151675485009,1,1,1,2,3,4,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,4,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00032,4,1,2,5,76.7151675485009,1,1,1,2,3,4,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,4,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00047,5,1,2,5,76.7151675485009,1,1,1,15,6,12,00,KILOGRAMO,12,1,0,00, , , , ,12,00,7,50,90,7.5, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00059,6,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,7,50,45,7.5, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00074,8,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,7,50,45,7.5, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00088,9,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,7,50,45,7.5, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00100,10,1,2,5,76.7151675485009,1,1,1,15,6,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,7,50,225,7.5, , , , , , ,0,00,5, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00108,11,1,2,5,76.7151675485009,1,1,1,15,6,12,00,KILOGRAMO,12,1,0,00, , , , ,12,00,7,50,90,7.5, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00108,11,1,2,5,76.7151675485009,1,1,1,2,3,4,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,4,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00125,13,1,2,5,76.7151675485009,1,1,1,2,3,6,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,6,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09694,00139,14,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00002,1,1,2,5,76.7151675485009,1,1,1,15,6,12,80,KILOGRAMO,12,1,0,00, , , , ,12,80,7,50,96,7.5, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00012,2,1,2,5,76.7151675485009,1,1,1,2,3,5,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,5,00,10, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00013,3,1,2,5,76.7151675485009,1,1,1,15,6,12,80,KILOGRAMO,12,1,0,00, , , , ,12,80,7,50,96,7.5, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00025,4,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00026,5,1,2,5,76.7151675485009,1,1,1,15,6,19,20,KILOGRAMO,12,1,0,00, , , , ,19,20,7,50,144,7.5, , , , , , ,0,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00029,6,1,2,5,76.7151675485009,1,1,1,2,3,2,00,KILOGRAMO,12,1,2,00,10,00,20,10, , , , , , , , , , , , ,0,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00029,6,1,2,5,76.7151675485009,1,1,1,15,6,12,80,KILOGRAMO,12,1,0,00, , , , ,12,80,9,33,119,9.33, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00036,7,1,2,5,76.7151675485009,1,1,1,2,3,1,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00046,8,1,2,5,76.7151675485009,1,1,1,1,1,1800,00,LITRO,14,1,0,00, , , , ,1800,00,2,00,3600,2,0,00, , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00046,8,1,2,5,76.7151675485009,1,1,1,2,3,1,50,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,50,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00046,8,1,2,5,76.7151675485009,1,1,1,15,6,19,20,KILOGRAMO,12,1,0,00, , , , ,19,20,7,50,144,7.5, , , , , , ,0,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00057,10,1,2,5,76.7151675485009,1,1,1,15,6,19,20,KILOGRAMO,12,1,0,00, , , , ,19,20,7,50,144,7.5, , , , , , ,0,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09695,00057,10,1,2,5,76.7151675485009,1,1,1,2,3,1,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00002,1,1,2,5,76.7151675485009,1,1,1,15,6,180,00,UNIDAD,24,.06,0,00, , , , ,180,00,0,50,90,8.3333, , , , , , ,0,00,5, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00010,2,1,2,5,76.7151675485009,1,1,1,2,3,3,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,3,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00011,3,1,2,5,76.7151675485009,1,1,1,15,6,200,00,UNIDAD,24,.06,0,00, , , , ,200,00,0,50,100,8.3333, , , , , , ,0,00,5, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00022,4,1,2,5,76.7151675485009,1,1,1,15,6,288,00,UNIDAD,24,.06,0,00, , , , ,288,00,0,50,144,8.3333, , , , , , ,0,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00033,5,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00039,6,1,2,5,76.7151675485009,1,1,1,15,6,72,00,UNIDAD,24,.06,0,00, , , , ,72,00,0,50,36,8.3333, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00051,7,1,2,5,76.7151675485009,1,1,1,15,6,252,00,UNIDAD,24,.06,0,00, , , , ,252,00,0,50,126,8.3333, , , , , , ,0,00,7, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00060,8,1,2,5,76.7151675485009,1,1,1,15,6,192,00,UNIDAD,24,.06,0,00, , , , ,192,00,0,50,96,8.3333, , , , , , ,0,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00070,9,1,2,5,76.7151675485009,1,1,1,15,6,180,00,UNIDAD,24,.06,0,00, , , , ,180,00,0,50,90,8.3333, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00077,10,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00088,11,1,2,5,76.7151675485009,1,1,1,15,6,72,00,UNIDAD,24,.06,0,00, , , , ,72,00,0,50,36,8.3333, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00097,12,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00108,13,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00110,14,1,2,5,76.7151675485009,1,1,1,2,3,4,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,4,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,10,SINGA,09696,00110,14,1,2,5,76.7151675485009,1,1,1,15,6,144,00,UNIDAD,24,.06,0,00, , , , ,144,00,0,50,72,8.3333, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00006,2,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,7,00,42,7, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00022,3,1,2,5,76.7151675485009,1,1,1,15,6,17,00,KILOGRAMO,12,1,0,00, , , , ,17,00,7,00,119,7, , , , , , ,0,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00046,5,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00061,6,1,2,5,76.7151675485009,1,1,1,15,6,12,00,KILOGRAMO,12,1,0,00, , , , ,12,00,7,00,84,7, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00080,7,1,2,5,76.7151675485009,1,1,1,15,6,16,00,KILOGRAMO,12,1,0,00, , , , ,16,00,7,00,112,7, , , , , , ,0,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00084,8,1,2,5,76.7151675485009,1,1,1,15,6,48,00,KILOGRAMO,12,1,0,00, , , , ,48,00,8,00,384,8, , , , , , ,0,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00086,9,1,2,5,76.7151675485009,1,1,1,15,6,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,8,00,64,8, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00125,12,1,2,5,76.7151675485009,1,1,1,15,6,9,00,KILOGRAMO,12,1,0,00, , , , ,9,00,8,00,72,8, , , , , , ,0,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,06,MIRAFLORES,09708,00158,14,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00014,2,1,2,5,76.7151675485009,1,1,1,15,6,13,50,KILOGRAMO,12,1,5,00,8,50,43,8.5,8,50,9,00,77,9, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00016,3,1,2,5,76.7151675485009,1,1,1,15,6,53,50,KILOGRAMO,12,1,50,00,8,00,400,8,3,50,8,00,28,8, , , , , , ,0,00,10, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00023,4,1,2,5,76.7151675485009,1,1,1,15,6,6,40,KILOGRAMO,12,1,0,00, , , , ,6,40,9,00,58,9, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00032,5,1,2,5,76.7151675485009,1,1,1,15,6,24,00,KILOGRAMO,12,1,15,00,8,50,128,8.5,9,00,9,00,81,9, , , , , , ,0,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00041,7,1,2,5,76.7151675485009,1,1,1,15,6,7,00,KILOGRAMO,12,1,0,00, , , , ,7,00,8,50,60,8.5, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00051,8,1,2,5,76.7151675485009,1,1,1,15,6,7,00,KILOGRAMO,12,1,0,00, , , , ,7,00,8,50,60,8.5, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00055,9,1,2,5,76.7151675485009,1,1,1,15,6,12,60,KILOGRAMO,12,1,0,00, , , , ,12,60,8,50,107,8.5, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00070,11,1,2,5,76.7151675485009,1,1,1,15,6,7,00,KILOGRAMO,12,1,0,00, , , , ,7,00,8,50,60,8.5, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00072,12,1,2,5,76.7151675485009,1,1,1,15,6,20,30,KILOGRAMO,12,1,0,00, , , , ,15,30,8,50,130,8.5, , , , , , ,5,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09722,00083,14,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00001,1,1,2,5,76.7151675485009,1,1,1,15,6,25,00,KILOGRAMO,12,1,10,00,8,00,80,8,10,00,8,00,80,8, , , , , , ,5,00,5, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00011,2,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00024,4,1,2,5,76.7151675485009,1,1,1,2,3,1,50,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,50,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00024,4,1,2,5,76.7151675485009,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,6,00,60,6, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00028,5,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00032,6,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00061,9,1,2,5,76.7151675485009,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,5,00,8,00,40,8, , , , , , ,5,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00069,10,1,2,5,76.7151675485009,1,1,1,1,1,300,00,LITRO,14,1,150,00,2,00,300,2,100,00,1,50,150,1.5,0,00, , , , ,50,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00069,10,1,2,5,76.7151675485009,1,1,1,15,6,4,80,KILOGRAMO,12,1,0,00, , , , ,4,80,7,00,34,7, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00070,11,1,2,5,76.7151675485009,1,1,1,15,6,20,00,KILOGRAMO,12,1,0,00, , , , ,10,00,8,00,80,8, , , , , , ,10,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00073,12,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09727,00087,14,1,2,5,76.7151675485009,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00004,1,1,2,5,76.7151675485009,1,1,1,15,6,20,00,KILOGRAMO,12,1,10,00,6,00,60,6,10,00,6,00,60,6, , , , , , ,0,00,5, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00006,2,1,2,5,76.7151675485009,1,1,1,1,1,60,00,LITRO,14,1,0,00, , , , ,60,00,1,50,90,1.5,0,00, , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00006,2,1,2,5,76.7151675485009,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,8,00,80,8, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00030,4,1,2,5,76.7151675485009,1,1,1,15,6,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,6,00,60,6, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00041,5,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,15,00,90,15, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00041,5,1,2,5,76.7151675485009,1,1,1,2,3,1,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00045,6,1,2,5,76.7151675485009,1,1,1,15,6,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,15,00,45,15, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00056,7,1,2,5,76.7151675485009,1,1,1,15,6,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,15,00,45,15, , , , , , ,0,00,1, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00058,8,1,2,5,76.7151675485009,1,1,1,15,6,9,60,KILOGRAMO,12,1,0,00, , , , ,9,60,15,00,144,15, , , , , , ,0,00,3, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00067,9,1,2,5,76.7151675485009,1,1,1,15,6,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,15,00,120,15, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00069,10,1,2,5,76.7151675485009,1,1,1,15,6,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,15,00,60,15, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00079,11,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,15,00,90,15, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00081,12,1,2,5,76.7151675485009,1,1,1,15,6,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,14,00,84,14, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09728,00081,12,1,2,5,76.7151675485009,1,1,1,2,3,4,00,KILOGRAMO,12,1,4,00,10,00,40,10, , , , , , , , , , , , ,0,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09731,00008,1,1,2,5,76.7151675485009,1,1,1,2,3,4,50,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,4,50,3, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09731,00008,1,1,2,5,76.7151675485009,1,1,1,15,6,17,30,KILOGRAMO,12,1,0,00, , , , ,13,30,9,00,120,9, , , , , , ,4,00,4, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09731,00025,2,1,2,5,76.7151675485009,1,1,1,15,6,8,60,KILOGRAMO,12,1,0,00, , , , ,8,60,9,00,77,9, , , , , , ,0,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09731,00025,2,1,2,5,76.7151675485009,1,1,1,2,3,3,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,3,00,2, 
2021,10,HUÁNUCO,05,HUAMALIES,01,LLATA,09731,00040,3,1,2,5,76.7151675485009,1,1,1,15,6,33,30,KILOGRAMO,12,1,15,00,8,00,120,8,15,30,9,00,138,9, , , , , , ,3,00,7, 
