ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2021,20,PIURA,02,AYABACA,01,AYABACA,00339,00001,1,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2500,000,KILOGRAMO,12,1,0,000, , , , ,2500,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00339,00036,6,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,5000,000,KILOGRAMO,12,1,0,000, , , , ,5000,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00339,00062,10,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,5000,000,KILOGRAMO,12,1,0,000, , , , ,5000,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00339,00076,12,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,7500,000,KILOGRAMO,12,1,0,000, , , , ,7500,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00339,00082,13,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,5000,000,KILOGRAMO,12,1,0,000, , , , ,5000,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00340,00015,2,1,2,4,80.3461538461539,1,1,1,1,CAMOTE,2603,RASTROJO DE CAMOTE,4120,4,000,SACO,19,50,0,000, , , , ,4,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00340,00021,3,1,2,4,80.3461538461539,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00340,00021,3,1,2,4,80.3461538461539,1,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00340,00050,6,1,2,4,80.3461538461539,1,1,1,1,CAMOTE,2603,RASTROJO DE CAMOTE,4120,240,000,KILOGRAMO,12,1,0,000, , , , ,240,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00340,00092,12,1,2,4,80.3461538461539,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,400,000,KILOGRAMO,12,1,0,000, , , , ,400,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00340,00093,13,1,2,4,80.3461538461539,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,30,000,CARGA,09,10,0,000, , , , ,30,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,1,2,4,80.3461538461539,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,150,000,KILOGRAMO,12,1,0,000, , , , ,150,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00343,00019,2,1,2,4,80.3461538461539,1,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,400,000,KILOGRAMO,12,1,0,000, , , , ,400,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00343,00044,4,1,2,4,80.3461538461539,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,500,000,KILOGRAMO,12,1,0,000, , , , ,500,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00343,00061,5,1,2,4,80.3461538461539,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00343,00067,6,1,2,4,80.3461538461539,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,900,000,KILOGRAMO,12,1,0,000, , , , ,900,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00343,00075,7,1,2,4,80.3461538461539,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4000,000,KILOGRAMO,12,1,0,000, , , , ,4000,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00343,00122,11,1,2,4,80.3461538461539,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3200,000,KILOGRAMO,12,1,0,000, , , , ,3200,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00343,00135,12,1,2,4,80.3461538461539,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,20,PIURA,02,AYABACA,01,AYABACA,00343,00163,14,1,2,4,80.3461538461539,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3000,000,KILOGRAMO,12,1,0,000, , , , ,3000,000,0,000, 
2021,20,PIURA,02,AYABACA,07,PAIMAS,00372,00017,1,1,1,1,128.214285714286,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2450,000,KILOGRAMO,12,1,0,000, , , , ,2450,000,0,000, 
2021,20,PIURA,02,AYABACA,07,PAIMAS,00372,00071,7,1,1,1,128.214285714286,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2500,000,KILOGRAMO,12,1,0,000, , , , ,2500,000,0,000, 
2021,20,PIURA,02,AYABACA,07,PAIMAS,00372,00108,9,1,1,1,128.214285714286,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5480,000,KILOGRAMO,12,1,0,000, , , , ,5480,000,0,000, 
2021,20,PIURA,02,AYABACA,07,PAIMAS,00372,00136,12,1,1,1,128.214285714286,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,10000,000,KILOGRAMO,12,1,0,000, , , , ,10000,000,0,000, 
2021,20,PIURA,02,AYABACA,07,PAIMAS,00372,00155,13,1,1,1,128.214285714286,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10270,000,KILOGRAMO,12,1,0,000, , , , ,10270,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00008,1,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00021,2,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,800,000,KILOGRAMO,12,1,0,000, , , , ,800,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00060,5,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3000,000,KILOGRAMO,12,1,0,000, , , , ,3000,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00065,6,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,350,000,QUINTAL,18,46,0,000, , , , ,350,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00115,11,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,800,000,KILOGRAMO,12,1,0,000, , , , ,800,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00115,11,1,2,4,74.6071428571428,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,200,000,KILOGRAMO,12,1,0,000, , , , ,200,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00399,00147,13,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,900,000,KILOGRAMO,12,1,0,000, , , , ,900,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00003,1,1,2,4,80.3461538461538,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1275,000,KILOGRAMO,12,1,0,000, , , , ,1275,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00016,3,1,2,4,80.3461538461538,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,255,000,KILOGRAMO,12,1,0,000, , , , ,255,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00024,4,1,2,4,80.3461538461538,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3500,000,KILOGRAMO,12,1,0,000, , , , ,3500,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00045,7,1,2,4,80.3461538461538,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3500,000,KILOGRAMO,12,1,0,000, , , , ,3500,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00045,7,1,2,4,80.3461538461538,1,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2500,000,KILOGRAMO,12,1,0,000, , , , ,2500,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00051,8,1,2,4,80.3461538461538,1,1,1,1,CAMOTE,2603,RASTROJO DE CAMOTE,4120,50,000,KILOGRAMO,12,1,0,000, , , , ,50,000,0,000, 
2021,20,PIURA,02,AYABACA,04,LAGUNAS,00408,00058,9,1,2,4,80.3461538461538,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2500,000,KILOGRAMO,12,1,0,000, , , , ,2500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00002,1,1,2,4,74.6071428571428,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00006,2,1,2,4,74.6071428571428,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00052,6,1,2,4,74.6071428571428,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00063,7,1,2,4,74.6071428571428,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,750,000,KILOGRAMO,12,1,0,000, , , , ,750,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00078,8,1,2,4,74.6071428571428,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,2100,000,KILOGRAMO,12,1,0,000, , , , ,2100,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00083,9,1,2,4,74.6071428571428,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,900,000,KILOGRAMO,12,1,0,000, , , , ,900,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00092,10,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00414,00103,11,1,2,4,74.6071428571428,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00003,1,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4800,000,KILOGRAMO,12,1,0,000, , , , ,4800,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00023,3,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,700,000,800,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00027,4,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2500,000,KILOGRAMO,12,1,0,000, , , , ,2500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00035,5,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1400,000,KILOGRAMO,12,1,0,000, , , , ,1400,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00037,6,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,0,000, , , , ,200,000,400,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00044,7,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000, , , , ,0,000,200,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00051,8,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2400,000,KILOGRAMO,12,1,0,000, , , , ,0,000,2400,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00058,9,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4500,000,KILOGRAMO,12,1,0,000, , , , ,4500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00064,10,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1200,000,KILOGRAMO,12,1,0,000, , , , ,1200,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00074,11,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3200,000,KILOGRAMO,12,1,0,000, , , , ,0,000,3200,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,00086,12,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,900,000,KILOGRAMO,12,1,0,000, , , , ,0,000,900,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00004,1,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1200,000,KILOGRAMO,12,1,0,000, , , , ,1200,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00013,2,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2000,000,KILOGRAMO,12,1,0,000, , , , ,1200,000,800,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00024,3,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,KILOGRAMO,12,1,0,000, , , , ,80,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00041,6,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,KILOGRAMO,12,1,0,000, , , , ,0,000,100,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00065,8,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,400,000,KILOGRAMO,12,1,0,000, , , , ,200,000,200,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00087,10,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,450,000,KILOGRAMO,12,1,0,000, , , , ,450,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00089,11,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,800,000,KILOGRAMO,12,1,0,000, , , , ,800,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00100,12,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,0,000, , , , ,300,000,300,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,00114,14,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,0,000, , , , ,300,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00005,1,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,40,000,KILOGRAMO,12,1,0,000, , , , ,40,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00014,2,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2000,000,KILOGRAMO,12,1,0,000, , , , ,2000,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00025,3,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,0,000, , , , ,600,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00034,4,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2000,000,KILOGRAMO,12,1,0,000, , , , ,2000,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00043,5,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00055,6,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2500,000,KILOGRAMO,12,1,0,000, , , , ,2500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00093,10,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,20,000,KILOGRAMO,12,1,0,000, , , , ,20,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00102,11,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,7500,000,KILOGRAMO,12,1,0,000, , , , ,7500,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00111,12,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1800,000,KILOGRAMO,12,1,0,000, , , , ,1800,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00124,13,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,100,000,KILOGRAMO,12,1,0,000, , , , ,100,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,00133,14,1,2,4,87.0416666666667,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,750,000,KILOGRAMO,12,1,0,000, , , , ,750,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00001,1,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,22,000,CARGA,09,50,0,000, , , , ,22,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00009,2,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,50,0,000, , , , ,30,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00021,3,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,50,0,000, , , , ,15,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00029,4,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,ATADO,02,6,0,000, , , , ,300,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00052,6,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,100,000,CARGA,09,35,0,000, , , , ,100,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00062,7,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,TERCIO,20,50,0,000, , , , ,20,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00068,8,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,ATADO,02,6,0,000, , , , ,300,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00081,9,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,30,000,CARGA,09,50,0,000, , , , ,30,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00082,10,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,40,0,000, , , , ,15,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00098,11,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,0,000, , , , ,600,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00101,12,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,CARGA,09,50,0,000, , , , ,50,000,0,000, 
2021,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,00115,13,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,CARGA,09,20,0,000, , , , ,100,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00016,3,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3750,000,KILOGRAMO,12,1,0,000, , , , ,3750,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00026,4,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00051,7,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2000,000,KILOGRAMO,12,1,0,000, , , , ,2000,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,00094,12,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5000,000,KILOGRAMO,12,1,0,000, , , , ,5000,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00012,1,1,2,4,74.6071428571428,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,200,000,KILOGRAMO,12,1,0,000, , , , ,200,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00031,3,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000, , , , ,200,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00049,4,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3000,000,KILOGRAMO,12,1,0,000, , , , ,3000,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00067,5,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2500,000,KILOGRAMO,12,1,0,000, , , , ,2500,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00082,6,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2500,000,KILOGRAMO,12,1,0,000, , , , ,2500,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00093,7,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000, , , , ,200,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00098,8,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1200,000,KILOGRAMO,12,1,0,000, , , , ,1200,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00133,10,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1200,000,KILOGRAMO,12,1,0,000, , , , ,1200,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00139,11,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2000,000,KILOGRAMO,12,1,2000,000,0,10,200,.1,0,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00145,13,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2000,000,KILOGRAMO,12,1,0,000, , , , ,2000,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,00156,14,1,2,4,74.6071428571428,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,300,000,0,30,90,.3,0,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00519,00059,8,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,TONELADA,22,1000,0,000, , , , ,3,000,0,000, 
2021,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00519,00088,11,1,2,4,74.6071428571429,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8000,000,KILOGRAMO,12,1,0,000, , , , ,8000,000,0,000, 
