ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A,P402A,P403A_1,P403A_2,P403A_3,P403A_4_1_ENT,P403A_4_1_DEC,P403A_4_1_VAL,P403A_4_2_ENT,P403A_4_2_VAL,P403A_5_ENT,P403A_5_DEC,P403A_5_VAL,P403A_6_ENT,P403A_6_DEC,P403A_7_ENT,P403A_8_ENT,P403A_8_DEC,P403A_9_ENT,P403A_9_DEC,P403AA_1,P403AA_2,P403AA_3,P403AA_4,P403AA_5,P403AA_6,P403AA_7,P403AA_8,P403AA_9,P403AA_10,P404A
2021,23,TACNA,01,TACNA,01,TACNA,19241,00002,2,1,1,3,22.8888888888889,1,1,1,16,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19241,00011,3,1,1,3,22.8888888888889,1,1,1,15,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19241,00011,3,1,1,3,22.8888888888889,1,1,1,16,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19241,00014,4,1,1,3,22.8888888888889,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19241,00017,5,1,1,3,22.8888888888889,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19241,00033,6,1,1,3,22.8888888888889,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19241,00039,7,1,1,3,22.8888888888889,1,1,1,7,40,120,0,0,10,00,250,20,400,20,00,500,0,00,15, , ,15,00,1,0,0,0,0,0,0,0,0,0,80
2021,23,TACNA,01,TACNA,01,TACNA,19241,00054,9,1,1,3,22.8888888888889,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19241,00069,10,1,1,3,22.8888888888889,1,1,1,14,5,25,0,0,0,00, ,0, ,18,00,450,0,00,4, , ,2,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19241,00069,10,1,1,3,22.8888888888889,1,1,1,15,0,0,4,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19241,00070,11,1,1,3,22.8888888888889,1,1,1,14,0,10,0,0,0,00, ,0, ,6,00,180,0,00,2, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19241,00070,11,1,1,3,22.8888888888889,1,1,1,15,2,4,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19241,00081,13,1,1,3,22.8888888888889,1,1,1,7,0,0,5,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19241,00103,14,1,1,3,22.8888888888889,1,1,1,7,10,30,0,0,0,00, ,10,150,2,00,30,0,00,3, , ,5,00,0,1,0,0,0,0,0,0,0,0,20
2021,23,TACNA,01,TACNA,01,TACNA,19241,00103,14,1,1,3,22.8888888888889,1,1,1,9,2,6,6,0,0,00, ,0, ,2,00,55,0,00,0, , ,0,00, , , , , , , , , , ,12
2021,23,TACNA,01,TACNA,01,TACNA,19241,00103,14,1,1,3,22.8888888888889,1,1,1,10,1,5,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,8
2021,23,TACNA,01,TACNA,01,TACNA,19241,00103,14,1,1,3,22.8888888888889,1,1,1,15,8,0,10,0,0,00, ,0, ,3,00,90,0,00,0, , ,0,00, , , , , , , , , , ,15
2021,23,TACNA,01,TACNA,01,TACNA,19241,00103,14,1,1,3,22.8888888888889,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19242,00015,1,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19242,00028,2,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19242,00035,3,1,1,3,21.1282051282051,1,1,1,7,12,0,27,0,0,00, ,12,180,5,00,75,0,00,12, , ,7,00,0,1,0,0,0,0,0,0,0,0,3
2021,23,TACNA,01,TACNA,01,TACNA,19242,00035,3,1,1,3,21.1282051282051,1,1,1,11,0,2,4,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19242,00035,3,1,1,3,21.1282051282051,1,1,1,15,4,0,0,0,0,00, ,2,40,0,00, ,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,2
2021,23,TACNA,01,TACNA,01,TACNA,19242,00035,3,1,1,3,21.1282051282051,1,1,1,16,1,4,0,0,0,00, ,4,160,1,00,40,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,0
2021,23,TACNA,01,TACNA,01,TACNA,19242,00049,5,1,1,3,21.1282051282051,1,1,1,2,10,0,0,0,0,00, ,8,2000,1,00,250,0,00,1,0,00,0,00,1,0,0,0,0,0,0,0,0,0,0
2021,23,TACNA,01,TACNA,01,TACNA,19242,00049,5,1,1,3,21.1282051282051,1,1,1,3,2,1,0,0,0,00, ,0, ,2,00,300,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19242,00049,5,1,1,3,21.1282051282051,1,1,1,15,4,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,3,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19242,00064,6,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19242,00085,7,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19242,00088,8,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19242,00107,9,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19242,00110,10,1,1,3,21.1282051282051,1,1,1,7,15,0,39,0,0,00, ,24,340,5,00,75,0,00,10, , ,0,00,0,1,0,0,0,0,0,0,0,0,15
2021,23,TACNA,01,TACNA,01,TACNA,19242,00110,10,1,1,3,21.1282051282051,1,1,1,11,2,0,11,0,0,00, ,5,75,0,00, ,0,00,3, , ,0,00,0,1,0,0,0,0,0,0,0,0,5
2021,23,TACNA,01,TACNA,01,TACNA,19242,00110,10,1,1,3,21.1282051282051,1,1,1,15,0,0,8,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,8
2021,23,TACNA,01,TACNA,01,TACNA,19242,00110,10,1,1,3,21.1282051282051,1,1,1,16,3,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,23,TACNA,01,TACNA,01,TACNA,19242,00129,11,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19242,00133,12,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19242,00150,14,1,1,3,21.1282051282051,1,1,1,7,50,36,0,0,0,00, ,0, ,43,00,800,0,00,26, , ,17,00, , , , , , , , , , ,0
2021,23,TACNA,01,TACNA,01,TACNA,19242,00150,14,1,1,3,21.1282051282051,1,1,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19242,00150,14,1,1,3,21.1282051282051,1,1,1,14,0,6,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19242,00150,14,1,1,3,21.1282051282051,1,1,1,15,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19242,00150,14,1,1,3,21.1282051282051,1,1,1,16,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19244,00005,1,1,1,3,21.1282051282051,1,1,1,2,8,5,0,0,0,00, ,0, ,0,00, ,0,00,1,0,00,0,00, , , , , , , , , , ,12
2021,23,TACNA,01,TACNA,01,TACNA,19244,00005,1,1,1,3,21.1282051282051,1,1,1,15,7,0,6,0,0,00, ,0, ,3,00,105,0,00,2, , ,0,00, , , , , , , , , , ,8
2021,23,TACNA,01,TACNA,01,TACNA,19244,00005,1,1,1,3,21.1282051282051,1,1,1,16,1,0,1,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19244,00014,2,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19244,00019,3,1,1,3,21.1282051282051,1,1,1,2,4,1,0,0,0,00, ,0, ,1,00,340,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19244,00019,3,1,1,3,21.1282051282051,1,1,1,3,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19244,00021,4,1,1,3,21.1282051282051,1,1,1,3,4,2,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19244,00021,4,1,1,3,21.1282051282051,1,1,1,4,2,20,0,0,0,00, ,0, ,0,00, ,0,00,2,0,00,0,00, , , , , , , , , , ,20
2021,23,TACNA,01,TACNA,01,TACNA,19244,00021,4,1,1,3,21.1282051282051,1,1,1,7,30,70,0,0,50,00,1000,0, ,10,00,200,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,40
2021,23,TACNA,01,TACNA,01,TACNA,19244,00021,4,1,1,3,21.1282051282051,1,1,1,14,3,4,0,0,0,00, ,0, ,7,00,140,0,00,0, , ,0,00, , , , , , , , , , ,0
2021,23,TACNA,01,TACNA,01,TACNA,19244,00021,4,1,1,3,21.1282051282051,1,1,1,15,5,4,2,0,0,00, ,0, ,1,00,35,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19244,00021,4,1,1,3,21.1282051282051,1,1,1,16,1,2,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,23,TACNA,01,TACNA,01,TACNA,19244,00034,5,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19244,00035,6,1,1,3,21.1282051282051,1,1,1,1,5,5,0,0,0,00, ,5,1500,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,5
2021,23,TACNA,01,TACNA,01,TACNA,19244,00035,6,1,1,3,21.1282051282051,1,1,1,2,5,6,0,0,0,00, ,0, ,4,00,1500,0,00,0,0,00,0,00, , , , , , , , , , ,7
2021,23,TACNA,01,TACNA,01,TACNA,19244,00049,7,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19244,00054,8,1,1,3,21.1282051282051,1,1,1,1,0,0,3,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,3
2021,23,TACNA,01,TACNA,01,TACNA,19244,00054,8,1,1,3,21.1282051282051,1,1,1,7,20,180,0,0,0,00, ,150,2250,15,00,330,0,00,5, , ,0,00,1,0,0,0,0,0,0,0,0,0,30
2021,23,TACNA,01,TACNA,01,TACNA,19244,00061,9,1,1,3,21.1282051282051,1,1,1,2,5,4,0,0,0,00, ,0, ,1,00,340,0,00,0,0,00,0,00, , , , , , , , , , ,8
2021,23,TACNA,01,TACNA,01,TACNA,19244,00061,9,1,1,3,21.1282051282051,1,1,1,3,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19244,00064,10,1,1,3,21.1282051282051,1,1,1,2,5,4,0,0,0,00, ,0, ,0,00, ,0,00,1,0,00,0,00, , , , , , , , , , ,8
2021,23,TACNA,01,TACNA,01,TACNA,19244,00064,10,1,1,3,21.1282051282051,1,1,1,4,0,0,3,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,3
2021,23,TACNA,01,TACNA,01,TACNA,19244,00064,10,1,1,3,21.1282051282051,1,1,1,10,3,0,7,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19244,00064,10,1,1,3,21.1282051282051,1,1,1,14,5,1,0,0,0,00, ,0, ,6,00,120,0,00,0, , ,0,00, , , , , , , , , , ,0
2021,23,TACNA,01,TACNA,01,TACNA,19244,00064,10,1,1,3,21.1282051282051,1,1,1,15,13,6,0,0,0,00, ,0, ,4,00,140,0,00,0, , ,0,00, , , , , , , , , , ,15
2021,23,TACNA,01,TACNA,01,TACNA,19244,00064,10,1,1,3,21.1282051282051,1,1,1,16,2,4,0,0,0,00, ,0, ,1,00,35,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19244,00077,11,1,1,3,21.1282051282051,1,1,1,9,15,7,0,0,0,00, ,0, ,5,00,187,0,00,7, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19244,00077,11,1,1,3,21.1282051282051,1,1,1,15,22,3,0,0,0,00, ,0, ,8,00,280,0,00,7, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19244,00077,11,1,1,3,21.1282051282051,1,1,1,16,3,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19244,00081,12,1,1,3,21.1282051282051,1,1,1,1,15,0,10,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,25
2021,23,TACNA,01,TACNA,01,TACNA,19244,00081,12,1,1,3,21.1282051282051,1,1,1,2,3,2,1,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19244,00081,12,1,1,3,21.1282051282051,1,1,1,9,40,22,0,0,0,00, ,50,1050,5,00,187,0,00,2, , ,0,00,1,0,0,0,0,0,0,0,0,0,5
2021,23,TACNA,01,TACNA,01,TACNA,19244,00083,13,1,1,3,21.1282051282051,1,1,1,15,50,20,0,0,0,00, ,30,540,10,00,200,0,00,0, , ,2,00,0,1,0,0,0,0,0,0,0,0,28
2021,23,TACNA,01,TACNA,01,TACNA,19244,00083,13,1,1,3,21.1282051282051,1,1,1,16,3,5,0,0,0,00, ,0, ,0,00, ,0,00,3, , ,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19247,00006,1,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00027,2,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00057,3,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00087,4,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00104,5,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00113,6,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00129,7,1,1,3,20.7142857142857,1,1,1,15,0,0,3,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,23,TACNA,01,TACNA,01,TACNA,19247,00154,8,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00189,9,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00216,10,1,1,3,20.7142857142857,1,1,1,2,15,20,0,0,4,00,1000,4,500,6,00,1800,0,00,1,0,00,3,00,1,0,0,0,0,0,0,0,0,0,17
2021,23,TACNA,01,TACNA,01,TACNA,19247,00216,10,1,1,3,20.7142857142857,1,1,1,7,40,300,0,0,192,00,4800,0, ,8,00,240,0,00,60, , ,0,00,1,0,0,0,0,0,0,0,0,0,80
2021,23,TACNA,01,TACNA,01,TACNA,19247,00216,10,1,1,3,20.7142857142857,1,1,1,10,0,0,3,0,0,00, ,0, ,0,00, ,0,00,1, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19247,00216,10,1,1,3,20.7142857142857,1,1,1,15,8,0,24,0,0,00, ,0, ,4,00,80,0,00,26, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19247,00216,10,1,1,3,20.7142857142857,1,1,1,16,3,0,0,0,0,00, ,0, ,0,00, ,0,00,2, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19247,00218,11,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00244,12,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00267,13,1,1,3,20.7142857142857,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19247,00275,14,1,1,3,20.7142857142857,1,1,1,7,4,30,0,0,0,00, ,0, ,19,00,380,0,00,5, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19247,00275,14,1,1,3,20.7142857142857,1,1,1,9,1,14,0,3,0,00, ,12,84,0,00, ,0,00,2, , ,3,00,1,0,0,0,0,0,0,0,0,0,1
2021,23,TACNA,01,TACNA,01,TACNA,19247,00275,14,1,1,3,20.7142857142857,1,1,1,15,6,20,0,0,0,00, ,0, ,18,00,540,0,00,2, , ,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19247,00275,14,1,1,3,20.7142857142857,1,1,1,16,7,0,0,0,1,00,50,0, ,4,00,240,0,00,1, , ,0,00,0,1,0,0,0,0,0,0,0,0,1
2021,23,TACNA,01,TACNA,01,TACNA,19248,00014,1,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00039,2,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00063,3,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00064,4,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00071,5,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00098,6,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00124,7,1,1,3,19.6190476190476,1,1,1,2,21,9,0,0,0,00, ,1,300,2,00,600,0,00,0,0,00,2,00,1,0,0,0,0,0,0,0,0,0,25
2021,23,TACNA,01,TACNA,01,TACNA,19248,00124,7,1,1,3,19.6190476190476,1,1,1,7,0,0,11,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,11
2021,23,TACNA,01,TACNA,01,TACNA,19248,00124,7,1,1,3,19.6190476190476,1,1,1,15,10,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19248,00143,8,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00151,9,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00164,10,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00173,11,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00190,12,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00209,13,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19248,00228,14,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00001,1,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00003,2,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00013,3,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00022,4,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00026,5,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00031,6,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00045,8,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00051,9,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00059,10,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00068,11,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00075,12,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00084,13,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19249,00085,14,1,1,3,19.6190476190476,1,1,1,2,2,0,0,0,2,00,180,0, ,0,00, ,0,00,0,0,00,0,00,0,1,0,0,0,0,0,0,0,0,0
2021,23,TACNA,01,TACNA,01,TACNA,19249,00085,14,1,1,3,19.6190476190476,1,1,1,9,10,0,0,0,8,00,240,0, ,2,00,60,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,0
2021,23,TACNA,01,TACNA,01,TACNA,19249,00085,14,1,1,3,19.6190476190476,1,1,1,15,15,0,0,0,11,00,220,0, ,3,00,75,0,00,1, , ,0,00,0,1,0,0,0,0,0,0,0,0,0
2021,23,TACNA,01,TACNA,01,TACNA,19250,00002,1,1,1,3,21.1282051282051,1,1,1,7,100,300,0,0,0,00, ,0, ,240,00,3600,0,00,0, , ,0,00, , , , , , , , , , ,160
2021,23,TACNA,01,TACNA,01,TACNA,19250,00002,1,1,1,3,21.1282051282051,1,1,1,10,15,15,0,0,0,00, ,0, ,20,00,800,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19250,00002,1,1,1,3,21.1282051282051,1,1,1,11,10,3,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,8,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19250,00032,2,1,1,3,21.1282051282051,1,1,1,10,0,0,5,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19250,00032,2,1,1,3,21.1282051282051,1,1,1,15,0,18,4,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,22
2021,23,TACNA,01,TACNA,01,TACNA,19250,00032,2,1,1,3,21.1282051282051,1,1,1,16,0,5,2,0,0,00, ,0, ,5,00,175,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19250,00043,4,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19250,00045,5,1,1,3,21.1282051282051,1,1,1,15,18,0,18,0,0,00, ,0, ,18,00,630,0,00,0, , ,0,00, , , , , , , , , , ,18
2021,23,TACNA,01,TACNA,01,TACNA,19250,00063,6,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19250,00064,7,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19250,00099,8,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
