ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1203,P1205,P1205_NOM,P1205_COD,P1205_TIPO,P1206_SUP_1,P1206_SUP_2,OMICAP1200_02
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00101,12,1,1,1,9.76923076923077,1, ,1,1,0,1,4,NARANJO,1156,2,0,050, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00101,12,1,1,1,9.76923076923077,1, ,1,1,0,1,5,LIMON ACIDO,1140,3,0,080, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00101,12,1,1,1,9.76923076923077,1, ,1,1,0,1,6,TAMARINDO,1179,2,0,024, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00101,12,1,1,1,9.76923076923077,1, ,1,1,0,1,7,PASTO SUDAN,1466,3,0,100, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00113,13,1,1,1,9.76923076923077,1, ,1,1,0,1,1,YUCA,2620,1,0,505, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00113,13,1,1,1,9.76923076923077,1, ,1,1,0,1,2,LIMON ACIDO,1140,3,0,100, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00113,13,1,1,1,9.76923076923077,1, ,1,1,0,1,3,MANGO,1147,2,0,036, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00113,13,1,1,1,9.76923076923077,1, ,1,1,0,1,4,PALTO,1162,2,0,007, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00125,14,1,1,1,9.76923076923077,1, ,1,1,0,1,1,LIMON ACIDO,1140,3,0,300, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00125,14,1,1,1,9.76923076923077,1, ,1,1,0,1,2,MANGO,1147,2,0,200, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00125,14,1,1,1,9.76923076923077,1, ,1,1,0,1,3,MAIZ CHOCLO,2109,1,0,150, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00125,14,1,1,1,9.76923076923077,1, ,1,1,0,1,4,PAPAYA,1163,2,0,200, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00005,00125,14,1,1,1,9.76923076923077,1, ,1,1,0,1,5,PLATANO,1171,3,0,150, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00009,1,1,1,1,18,1, ,1,0,0,1,1,YUCA,2620,1,0,750, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00035,3,1,1,1,18,1, ,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,985, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00035,3,1,1,1,18,1, ,1,1,0,1,2,YUCA,2620,1,1,490, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00035,3,1,1,1,18,1, ,1,1,0,1,3,LIMON ACIDO,1140,3,0,014, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00035,3,1,1,1,18,1, ,1,1,0,1,4,MANGO,1147,2,0,010, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00070,5,1,1,1,18,1, ,1,1,0,1,1,YUCA,2620,1,1,000, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00070,5,1,1,1,18,1, ,1,1,0,1,2,PAPAYA,1163,2,1,500, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00100,7,1,1,1,18,1, ,1,0,0,1,1,PLATANO,1171,3,0,500, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00100,7,1,1,1,18,1, ,1,0,0,1,2,LIMON ACIDO,1140,3,0,122, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00100,7,1,1,1,18,1, ,1,0,0,1,3,MANGO,1147,2,0,020, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00208,14,1,1,1,18,1, ,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,250, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00208,14,1,1,1,18,1, ,1,1,0,1,2,YUCA,2620,1,1,250, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00208,14,1,1,1,18,1, ,1,1,0,1,3,LIMON ACIDO,1140,3,1,000, 
2021,24,TUMBES,02,CONTRALMIRANTE VILLAR,02,CASITAS,00006,00208,14,1,1,1,18,1, ,1,1,0,1,4,MANGO,1147,2,0,020, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00009,1,1,1,1,8.23015873015873,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,0,004, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00019,3,1,1,1,8.23015873015873,1, ,1,1,0,1,1,GUANABANO,1133,2,0,006, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00019,3,1,1,1,8.23015873015873,1, ,1,1,0,1,2,CAMOTE,2603,1,0,004, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00022,4,1,1,1,8.23015873015873,1, ,1,1,0,1,1,PLATANO,1171,3,6,000, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00022,4,1,1,1,8.23015873015873,1, ,1,1,0,1,2,TAMARINDO,1179,2,0,020, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00022,4,1,1,1,8.23015873015873,1, ,1,1,0,1,3,MANGO,1147,2,0,014, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00022,4,1,1,1,8.23015873015873,1, ,1,1,0,1,4,PAPAYA,1163,2,0,004, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,5,000, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,2,PLATANO,1171,3,0,036, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,3,MANGO,1147,2,0,020, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,4,PALTO,1162,2,0,036, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,5,PACAE,1159,2,0,028, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,6,TAPERIBA,1183,2,0,010, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,7,MARACUYA,2205,1,0,003, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,8,YUCA,2620,1,0,002, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,9,FRIJOL DE PALO,2914,1,0,001, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00035,5,1,1,1,8.23015873015873,1, ,1,1,0,1,10,PAPAYA,1163,2,0,001, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00039,6,1,1,1,8.23015873015873,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,13,400, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00039,6,1,1,1,8.23015873015873,1, ,1,0,0,1,2,MANGO,1147,2,0,060, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00039,6,1,1,1,8.23015873015873,1, ,1,0,0,1,3,TAMARINDO,1179,2,0,030, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00039,6,1,1,1,8.23015873015873,1, ,1,0,0,1,4,COCOTERO,1128,2,0,011, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,1,YUCA,2620,1,0,002, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,2,ZARANDAJA,2951,1,0,100, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,3,MAIZ CHOCLO,2109,1,0,150, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,4,MANGO,1147,2,0,060, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,5,PLATANO,1171,3,0,006, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,6,TAPERIBA,1183,2,0,015, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,7,NARANJO,1156,2,0,015, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,8,PALTO,1162,2,0,010, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,9,LIMON ACIDO,1140,3,0,015, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,10,CIROLERO,1124,2,0,010, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00043,7,1,1,1,8.23015873015873,1, ,1,0,0,1,11,FRIJOL DE PALO,2914,1,0,002, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00045,8,1,1,1,8.23015873015873,1, ,1,0,0,1,1,YUCA,2620,1,0,050, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00045,8,1,1,1,8.23015873015873,1, ,1,0,0,1,2,MANGO,1147,2,0,003, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00045,8,1,1,1,8.23015873015873,1, ,1,0,0,1,3,PACAE,1159,2,0,010, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00045,8,1,1,1,8.23015873015873,1, ,1,0,0,1,4,GUANABANO,1133,2,0,003, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00045,8,1,1,1,8.23015873015873,1, ,1,0,0,1,5,PAPAYA,1163,2,0,001, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,1,MANGO,1147,2,0,050, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,2,PAPAYA,1163,2,0,004, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,3,TAPERIBA,1183,2,0,030, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,4,CIROLERO,1124,2,0,008, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,5,PLATANO,1171,3,0,030, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,6,PALTO,1162,2,0,020, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,7,CARAMBOLA,1114,2,0,005, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,8,NARANJO,1156,2,0,008, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,9,COCOTERO,1128,2,0,025, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00063,10,1,1,1,8.23015873015873,1, ,1,1,0,1,10,PECHICHE,1817,2,0,010, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1, ,1,1,0,1,1,PLATANO,1171,3,0,500, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1, ,1,1,0,1,2,MAIZ CHOCLO,2109,1,0,350, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1, ,1,1,0,1,3,YUCA,2620,1,0,500, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1, ,1,1,0,1,4,MANGO,1147,2,0,080, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1, ,1,1,0,1,5,PALTO,1162,2,0,020, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1, ,1,1,0,1,6,TORONJA,1184,2,0,002, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1, ,1,1,0,1,7,PECHICHE,1817,2,0,050, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1, ,1,1,0,1,8,TAPERIBA,1183,2,0,010, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00068,11,1,1,1,8.23015873015873,1, ,1,1,0,1,9,PAPAYA,1163,2,0,011, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1, ,1,1,0,1,1,PASTO BRIZANTA,1408,3,0,020, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1, ,1,1,0,1,2,SORGO FORRAJERO,2710,1,0,020, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1, ,1,1,0,1,3,PASTO ELEFANTE,1424,3,0,040, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1, ,1,1,0,1,4,LIMON ACIDO,1140,3,0,015, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1, ,1,1,0,1,5,PECHICHE,1817,2,0,005, 
2021,24,TUMBES,01,TUMBES,03,LA CRUZ,00007,00088,13,1,1,1,8.23015873015873,1, ,1,1,0,1,6,CHIRIMOYO,1121,2,0,005, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,1,1,1,8.23015873015873,1, ,1,1,0,1,1,YUCA,2620,1,3,500, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,1,1,1,8.23015873015873,1, ,1,1,0,1,2,MANGO,1147,2,0,090, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,1,1,1,8.23015873015873,1, ,1,1,0,1,3,PLATANO,1171,3,0,250, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,1,1,1,8.23015873015873,1, ,1,1,0,1,4,PALTO,1162,2,0,030, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00008,1,1,1,1,8.23015873015873,1, ,1,1,0,1,5,CIRUELA AGRIA,1125,2,0,050, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00031,2,1,1,1,8.23015873015873,1, ,1,0,0,1,1,TAMARINDO,1179,2,0,080, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00031,2,1,1,1,8.23015873015873,1, ,1,0,0,1,2,LIMON DULCE,1141,2,0,072, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00031,2,1,1,1,8.23015873015873,1, ,1,0,0,1,3,MANGO,1147,2,0,040, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00034,3,1,1,1,8.23015873015873,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,2,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00041,5,1,1,1,8.23015873015873,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,2,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00049,6,1,1,1,8.23015873015873,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,7,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00051,7,1,1,1,8.23015873015873,1, ,1,0,0,1,1,MANGO,1147,2,0,030, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00066,8,1,1,1,8.23015873015873,1, ,1,0,0,1,1,MANGO,1147,2,0,020, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00066,8,1,1,1,8.23015873015873,1, ,1,0,0,1,2,PLATANO,1171,3,0,010, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00066,8,1,1,1,8.23015873015873,1, ,1,0,0,1,3,CIRUELA AGRIA,1125,2,0,080, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00072,9,1,1,1,8.23015873015873,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,2,968, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00072,9,1,1,1,8.23015873015873,1, ,1,0,0,1,2,MANGO,1147,2,0,012, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00079,10,1,1,1,8.23015873015873,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,3,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00091,11,1,1,1,8.23015873015873,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,6,980, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00091,11,1,1,1,8.23015873015873,1, ,1,1,0,1,2,MANGO,1147,2,0,014, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00102,12,1,1,1,8.23015873015873,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,0,950, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00102,12,1,1,1,8.23015873015873,1, ,1,1,0,1,2,PALTO,1162,2,0,050, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00108,13,1,1,1,8.23015873015873,1, ,1,0,0,1,1,MANGO,1147,2,0,010, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00110,14,1,1,1,8.23015873015873,1, ,1,0,0,1,1,MANGO,1147,2,0,150, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00110,14,1,1,1,8.23015873015873,1, ,1,0,0,1,2,PACAE,1159,2,0,050, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00008,00110,14,1,1,1,8.23015873015873,1, ,1,0,0,1,3,PLATANO,1171,3,0,025, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00009,00028,3,1,1,1,8.92857142857143,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,1,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00009,00044,5,1,1,1,8.92857142857143,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,17,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00009,00067,7,1,1,1,8.92857142857143,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,1,500, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00009,00069,8,1,1,1,8.92857142857143,1, ,0,0,1,1,1,ARROZ CASCARA,2101,1,10,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00009,00084,9,1,1,1,8.92857142857143,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,6,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00009,00086,10,1,1,1,8.92857142857143,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,4,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00009,00089,11,1,1,1,8.92857142857143,1, ,1,0,0,1,1,MANGO,1147,2,0,100, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00009,00121,14,1,1,1,8.92857142857143,1, ,1,0,0,1,1,MANGO,1147,2,0,010, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00012,1,1,1,1,9.60185185185185,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,3,500, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00012,1,1,1,1,9.60185185185185,1, ,1,1,0,1,2,MAIZ CHOCLO,2109,1,1,300, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00027,2,1,1,1,9.60185185185185,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,3,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00031,3,1,1,1,9.60185185185185,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,7,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00036,4,1,1,1,9.60185185185185,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,0,500, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00043,5,1,1,1,9.60185185185185,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,10,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00044,6,1,1,1,9.60185185185185,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,2,500, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00049,7,1,1,1,9.60185185185185,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,0,500, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00063,8,1,1,1,9.60185185185185,1, ,1,0,0,1,1,ARROZ CASCARA,2101,1,4,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00063,8,1,1,1,9.60185185185185,1, ,1,0,0,1,2,PLATANO,1171,3,0,500, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00071,9,1,1,1,9.60185185185185,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,2,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00077,10,1,1,1,9.60185185185185,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,5,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00089,11,1,1,1,9.60185185185185,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,1,500, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00010,00095,12,1,1,1,9.60185185185185,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,0,300, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00011,00049,7,1,1,1,8.86324786324786,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,3,300, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00011,00049,7,1,1,1,8.86324786324786,1, ,1,1,0,1,2,MANGO,1147,2,0,020, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00011,00074,9,1,1,1,8.86324786324786,1, ,1,0,0,1,1,PLATANO,1171,3,7,400, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00011,00074,9,1,1,1,8.86324786324786,1, ,1,0,0,1,2,MANGO,1147,2,0,050, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00011,00076,10,1,1,1,8.86324786324786,1, ,1,1,0,1,1,ARROZ CASCARA,2101,1,1,500, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00011,00076,10,1,1,1,8.86324786324786,1, ,1,1,0,1,2,PLATANO,1171,3,1,000, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00011,00082,12,1,1,1,8.86324786324786,1, ,1,0,0,1,1,PLATANO,1171,3,4,245, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00011,00082,12,1,1,1,8.86324786324786,1, ,1,0,0,1,2,PAPAYA,1163,2,0,002, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00011,00097,14,1,1,1,8.86324786324786,1, ,1,0,0,1,1,PLATANO,1171,3,9,300, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00002,1,1,1,1,8.23015873015873,1, ,1,0,0,1,1,TAMARINDO,1179,2,0,010, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00002,1,1,1,1,8.23015873015873,1, ,1,0,0,1,2,MANGO,1147,2,0,020, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00014,2,1,1,1,8.23015873015873,1, ,1,0,0,1,1,PLATANO,1171,3,1,450, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00014,2,1,1,1,8.23015873015873,1, ,1,0,0,1,2,MANGO,1147,2,0,010, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00014,2,1,1,1,8.23015873015873,1, ,1,0,0,1,3,PACAE,1159,2,0,005, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00027,3,1,1,1,8.23015873015873,1, ,1,0,0,1,1,MANGO,1147,2,0,030, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00034,4,1,1,1,8.23015873015873,1, ,1,0,0,1,1,PLATANO,1171,3,0,900, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00036,5,1,1,1,8.23015873015873,1, ,1,0,0,1,1,PLATANO,1171,3,0,020, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00045,6,1,1,1,8.23015873015873,1, ,1,0,0,1,1,MANGO,1147,2,0,020, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00045,6,1,1,1,8.23015873015873,1, ,1,0,0,1,2,GUANABANO,1133,2,0,010, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00045,6,1,1,1,8.23015873015873,1, ,1,0,0,1,3,GUAYABO,1134,2,0,010, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00046,7,1,1,1,8.23015873015873,1, ,1,1,0,1,1,PLATANO,1171,3,0,001, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00046,7,1,1,1,8.23015873015873,1, ,1,1,0,1,2,MANGO,1147,2,0,007, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00056,8,1,1,1,8.23015873015873,1, ,1,0,0,1,1,MANGO,1147,2,0,015, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00056,8,1,1,1,8.23015873015873,1, ,1,0,0,1,2,PACAE,1159,2,0,008, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00056,8,1,1,1,8.23015873015873,1, ,1,0,0,1,3,ANONA,1106,2,0,002, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00069,9,1,1,1,8.23015873015873,1, ,1,0,0,1,1,MANGO,1147,2,0,060, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00070,10,1,1,1,8.23015873015873,1, ,1,0,0,1,1,MANGO,1147,2,0,010, 
2021,24,TUMBES,01,TUMBES,02,CORRALES,00012,00078,11,1,1,1,8.23015873015873,1, ,1,0,0,1,1,CACAO,1202,3,0,200, 
