ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2021,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13441,00124,14,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,15,00,KILOGRAMO,12,1,0,00, , , , ,10,00,5,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13444,00015,2,1,2,5,62.7380952380952,1,1,1,2, ,2,CHARQUI,4211,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13444,00015,2,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,40,00,KILOGRAMO,12,1,0,00, , , , ,30,00,10,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13444,00024,3,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,20,00,10,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13444,00069,8,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13444,00083,10,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13444,00089,11,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,20,00,10,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,17,YAULI,13444,00096,12,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,34,00,KILOGRAMO,12,1,0,00, , , , ,30,00,4,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,06,HUACHOCOLPA,13449,00008,1,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,28,00,KILOGRAMO,12,1,0,00, , , , ,28,00,0,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,06,HUACHOCOLPA,13449,00032,3,1,2,5,67.5641025641026,1,1,1,6, ,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,06,HUACHOCOLPA,13449,00035,4,1,2,5,67.5641025641026,1,1,1,"5,6", ,1,CHARQUI,4211,10,40,KILOGRAMO,12,1,0,00, , , , ,10,40,0,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,06,HUACHOCOLPA,13449,00078,7,1,2,5,67.5641025641026,1,1,1,6, ,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,06,HUACHOCOLPA,13449,00083,8,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,50,00,16,00,800,16,50,00,0,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,06,HUACHOCOLPA,13449,00094,9,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,09,HUANCAVELICA,01,HUANCAVELICA,06,HUACHOCOLPA,13449,00151,14,1,2,5,67.5641025641026,1,1,1,3,3,1,QUESO,4208,15,70,KILOGRAMO,12,1,0,00, , , , ,15,70,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,05,CHUPAMARCA,13453,00037,5,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,05,CHUPAMARCA,13453,00064,9,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,8,00,KILOGRAMO,12,1,8,00,10,00,80,10,0,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,05,CHUPAMARCA,13453,00078,11,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,15,00,10,00,150,10,5,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,05,CHUPAMARCA,13453,00091,12,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,12,00,KILOGRAMO,12,1,8,00,10,00,80,10,4,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,05,CHUPAMARCA,13453,00093,13,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,12,00,KILOGRAMO,12,1,10,00,10,00,100,10,2,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,05,CHUPAMARCA,13453,00100,14,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00005,1,1,2,5,62.7380952380952,1,1,1,2, ,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00021,2,1,2,5,62.7380952380952,1,1,1,1,1,2,QUESO,4208,20,00,KILOGRAMO,12,1,5,00,15,00,75,15,10,00,5,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00021,2,1,2,5,62.7380952380952,1,1,1,"2,6", ,1,CHARQUI,4211,18,00,KILOGRAMO,12,1,0,00, , , , ,10,00,8,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00032,4,1,2,5,62.7380952380952,1,1,1,"2,6", ,2,CHARQUI,4211,30,00,KILOGRAMO,12,1,0,00, , , , ,18,00,12,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00032,4,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,15,00,KILOGRAMO,12,1,6,00,15,00,90,15,6,00,3,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00046,5,1,2,5,62.7380952380952,1,1,1,6, ,1,CHARQUI,4211,25,00,KILOGRAMO,12,1,0,00, , , , ,20,00,5,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00058,6,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,60,00,KILOGRAMO,12,1,30,00,15,00,450,15,20,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00069,7,1,2,5,62.7380952380952,1,1,1,"2,6", ,1,CHARQUI,4211,18,00,KILOGRAMO,12,1,0,00, , , , ,13,00,5,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00081,8,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,60,00,15,00,900,15,30,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00093,9,1,2,5,62.7380952380952,1,1,1,3,3,1,QUESO,4208,12,00,KILOGRAMO,12,1,5,00,15,00,75,15,5,00,2,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00093,9,1,2,5,62.7380952380952,1,1,1,"2,6", ,2,CHARQUI,4211,35,00,KILOGRAMO,12,1,0,00, , , , ,20,00,15,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00104,10,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,140,00,KILOGRAMO,12,1,100,00,16,00,1600,16,20,00,20,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00127,13,1,2,5,62.7380952380952,1,1,1,1,1,2,QUESO,4208,100,00,KILOGRAMO,12,1,70,00,15,00,1050,15,20,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00127,13,1,2,5,62.7380952380952,1,1,1,2, ,1,CHARQUI,4211,11,00,KILOGRAMO,12,1,0,00, , , , ,8,00,3,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,03,AURAHUA,13456,00142,14,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,300,00,KILOGRAMO,12,1,200,00,15,00,3000,15,50,00,50,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00009,1,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,250,00,KILOGRAMO,12,1,200,00,12,00,2400,12,50,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00022,3,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,40,00,12,00,480,12,10,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00028,4,1,2,5,62.7380952380952,1,1,1,"1,3","1,3",1,QUESO,4208,64,00,KILOGRAMO,12,1,50,00,10,00,500,10,14,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00030,5,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,240,00,KILOGRAMO,12,1,210,00,10,00,2100,10,30,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00049,7,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,25,00,10,00,250,10,5,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00058,8,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,62,50,KILOGRAMO,12,1,40,50,12,00,486,12,22,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00074,9,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,500,00,KILOGRAMO,12,1,400,00,10,00,4000,10,100,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00085,10,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,20,00,13,00,260,13,5,00,5,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00086,11,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,400,00,KILOGRAMO,12,1,380,00,13,00,4940,13,10,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,02,ARMA,13458,00114,14,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,125,00,KILOGRAMO,12,1,100,00,12,00,1200,12,25,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13467,00007,2,1,2,5,62.7380952380952,1,1,1,"1,3","1,3",1,QUESO,4208,218,75,KILOGRAMO,12,1,200,00,8,00,1600,8,18,75,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13467,00042,7,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,2375,00,KILOGRAMO,12,1,2350,00,8,00,18800,8,20,00,5,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13467,00059,9,1,2,5,62.7380952380952,1,1,1,3,3,1,QUESO,4208,437,50,KILOGRAMO,12,1,400,00,8,00,3200,8,30,50,7,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13467,00079,12,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,400,00,KILOGRAMO,12,1,350,00,8,00,2800,8,40,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,13467,00083,13,1,2,5,62.7380952380952,1,1,1,"1,3","1,3",1,QUESO,4208,925,00,KILOGRAMO,12,1,850,00,10,00,8500,10,65,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,13468,00007,1,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,200,00,KILOGRAMO,12,1,150,00,15,00,2250,15,30,00,20,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,13468,00023,3,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,500,00,KILOGRAMO,12,1,400,00,10,00,4000,10,100,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,13468,00044,4,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,70,00,15,00,1050,15,20,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,13468,00044,4,1,2,5,62.7380952380952,1,1,1,2, ,2,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,5,00,1,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,13468,00048,5,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,150,00,KILOGRAMO,12,1,100,00,20,00,2000,20,40,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,13468,00087,8,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,80,00,KILOGRAMO,12,1,50,00,15,00,750,15,20,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,13468,00107,11,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,130,00,KILOGRAMO,12,1,120,00,10,00,1200,10,10,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,07,HUACHOS,13468,00131,13,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,121,00,KILOGRAMO,12,1,71,00,10,00,710,10,50,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13474,00014,2,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,70,00,11,00,770,11,20,00,10,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13474,00014,2,1,2,5,67.5641025641026,1,1,1,2, ,2,CHARQUI,4211,20,00,KILOGRAMO,12,1,0,00, , , , ,18,00,2,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13474,00022,3,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,125,00,KILOGRAMO,12,1,100,00,12,00,1200,12,25,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13474,00065,8,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,75,00,KILOGRAMO,12,1,50,00,12,00,600,12,10,00,15,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13474,00076,9,1,2,5,67.5641025641026,1,1,1,3, ,1,CHARQUI,4211,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13474,00076,9,1,2,5,67.5641025641026,1,1,1,"1,3","1,3",2,QUESO,4208,150,00,KILOGRAMO,12,1,80,00,15,00,1200,15,45,00,25,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13474,00094,12,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,250,00,KILOGRAMO,12,1,200,00,12,00,2400,12,50,00,0,00, 
2021,09,HUANCAVELICA,04,CASTROVIRREYNA,06,COCAS,13474,00100,13,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13487,00003,1,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,300,00,KILOGRAMO,12,1,250,00,18,00,4500,18,50,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13487,00009,2,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,200,00,KILOGRAMO,12,1,180,00,18,00,3240,18,20,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13487,00021,3,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,90,00,18,00,1620,18,10,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13487,00030,4,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,45,00,KILOGRAMO,12,1,40,00,18,00,720,18,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13487,00036,5,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,350,00,KILOGRAMO,12,1,300,00,15,00,4500,15,40,00,10,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13487,00047,6,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,150,00,KILOGRAMO,12,1,140,00,18,00,2520,18,10,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13487,00056,7,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,270,00,KILOGRAMO,12,1,250,00,18,00,4500,18,15,00,5,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,09,QUITO-ARMA,13487,00070,9,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,130,00,KILOGRAMO,12,1,125,00,18,00,2250,18,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00006,1,1,2,5,67.5641025641026,1,1,1,2, ,2,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00006,1,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,50,00,KILOGRAMO,12,1,30,00,14,00,420,14,10,00,10,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00020,2,1,2,5,67.5641025641026,1,1,1,2, ,2,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00020,2,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,80,00,KILOGRAMO,12,1,50,00,14,00,700,14,20,00,10,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00029,3,1,2,5,67.5641025641026,1,1,1,2, ,2,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00029,3,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,80,00,KILOGRAMO,12,1,60,00,14,00,840,14,20,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00048,4,1,2,5,67.5641025641026,1,0,1,6, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00050,5,1,2,5,67.5641025641026,1,1,1,3,3,2,QUESO,4208,47,00,KILOGRAMO,12,1,20,00,12,00,240,12,27,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00050,5,1,2,5,67.5641025641026,1,1,1,2, ,1,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00056,6,1,2,5,67.5641025641026,1,1,1,6, ,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,4,00,2,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00081,8,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,90,00,KILOGRAMO,12,1,70,00,14,00,980,14,10,00,10,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00098,9,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,70,00,KILOGRAMO,12,1,50,00,14,00,700,14,20,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00101,10,1,2,5,67.5641025641026,1,1,1,2, ,2,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00101,10,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,80,00,14,00,1120,14,20,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00125,11,1,2,5,67.5641025641026,1,1,1,6, ,2,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00125,11,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00135,12,1,2,5,67.5641025641026,1,1,1,6, ,2,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00135,12,1,2,5,67.5641025641026,1,1,1,3,3,1,QUESO,4208,70,00,KILOGRAMO,12,1,60,00,12,00,720,12,10,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00148,13,1,2,5,67.5641025641026,1,1,1,6, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00148,13,1,2,5,67.5641025641026,1,1,1,3,3,2,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00164,14,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,75,00,KILOGRAMO,12,1,50,00,14,00,700,14,25,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,13491,00164,14,1,2,5,67.5641025641026,1,1,1,6, ,2,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,16,TAMBO,13499,00034,4,1,2,5,67.5641025641026,1,0,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,20,00,18,00,360,18,10,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,16,TAMBO,13499,00052,5,1,2,5,67.5641025641026,1,0,1,1,1,1,QUESO,4208,40,00,KILOGRAMO,12,1,35,00,18,00,630,18,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,16,TAMBO,13499,00056,6,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,150,00,KILOGRAMO,12,1,140,00,18,00,2520,18,10,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,16,TAMBO,13499,00060,8,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,90,00,KILOGRAMO,12,1,85,00,18,00,1530,18,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,16,TAMBO,13499,00079,9,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,190,00,KILOGRAMO,12,1,180,00,18,00,3240,18,10,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,16,TAMBO,13499,00097,11,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,200,00,KILOGRAMO,12,1,180,00,15,00,2700,15,15,00,5,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,16,TAMBO,13499,00103,12,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,265,00,KILOGRAMO,12,1,260,00,18,00,4680,18,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,16,TAMBO,13499,00125,14,1,2,5,67.5641025641026,1,1,1,1,1,1,QUESO,4208,80,00,KILOGRAMO,12,1,80,00,18,00,1440,18,0,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,01,HUAYTARA,13502,00037,2,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,80,00,KILOGRAMO,12,1,70,00,18,00,1260,18,5,00,5,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,01,HUAYTARA,13502,00112,11,1,2,5,62.7380952380952,1,0,1,3,3,1,QUESO,4208,366,00,KILOGRAMO,12,1,300,00,9,00,2700,9,50,00,16,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,01,HUAYTARA,13502,00145,14,1,2,5,62.7380952380952,1,1,1,3,3,1,QUESO,4208,266,00,KILOGRAMO,12,1,216,00,9,00,1944,9,50,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,15,SANTO DOMINGO DE CAPILLAS,13505,00004,1,1,2,5,62.7380952380952,1,1,1,6, ,1,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,15,SANTO DOMINGO DE CAPILLAS,13505,00017,3,1,2,5,62.7380952380952,1,1,1,6, ,2,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,15,SANTO DOMINGO DE CAPILLAS,13505,00017,3,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,80,00,12,00,960,12,20,00,0,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,15,SANTO DOMINGO DE CAPILLAS,13505,00027,4,1,2,5,62.7380952380952,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,80,00,12,00,960,12,10,00,10,00, 
2021,09,HUANCAVELICA,06,HUAYTARA,15,SANTO DOMINGO DE CAPILLAS,13505,00027,4,1,2,5,62.7380952380952,1,1,1,2, ,2,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
